conversation_id,tweet,username,date,user_id
1617478636638175233,I rated The Last of Us: Infected (S1.E2) 10/10,iTsFai9L,2023-01-23 16:35:32,999833467096633349
1617477208938774530,I rated The System (2022) 5/10,LeocadioMachado,2023-01-23 16:29:52,411032195
1617477065267191809,I rated Dog (2022) 6/10,LeocadioMachado,2023-01-23 16:29:18,411032195
1617462641257254918,I rated 500 Years (2017) 8/10,884riceLMs,2023-01-23 15:31:59,1606334044827836416
1617461463265714178,I rated Alkhallat+ (2022) 3/10,1tawy,2023-01-23 15:27:18,17192354
1617446683926831106,I rated The Last of Us: Infected (S1.E2) 10/10,IM4shl,2023-01-23 14:28:34,910704003415232513
1617435417439084544,ووووااااوووو وشذي الحلقة الأسطورية يخربيت القوة 😱😱😱😱😱😱😨😱😱😨😨🤯🤯🤯🤯🤯😯😯😨😨😨😱😱😱🤯😯😯😨 I rated The Last of Us: Infected (S1.E2) 10/10,Naw7f,2023-01-23 13:43:48,1436389098395164686
1617431180940288001,I rated Mad Men: Person to Person (S7.E14) 10/10 ,xHamad0,2023-01-23 13:26:58,457746874
1617428789121945600,I rated Bullet Train (2022) 7/10,nrodrigueze,2023-01-23 13:17:28,65567927
1617428299868966913,I rated Elvis (2022) 8/10,dhun111,2023-01-23 13:15:31,38758218
1617422681124618240,I rated The Last Kingdom: Episode #5.6 (S5.E6) 9/10,0_alFaRis,2023-01-23 12:53:12,2222202833
1617422162964406277,I rated The Last of Us: Infected (S1.E2) 9/10,I3ay9_,2023-01-23 12:51:08,490486397
1617399020623732737,I rated Gli spiriti dell'isola (2022) 8/10,oldino,2023-01-23 11:19:10,29176131
1617396508139180032,I rated Monk: Mr. Monk Bumps His Head (S4.E11) 8/10,JJ_MovieReviews,2023-01-23 11:09:11,2259426482
1617393197956710402,I rated Closer (2004) 6/10,jprscrprs,2023-01-23 10:56:02,531406965
1617386146522087424,I rated The Wolf (1983) 7/10,cinemacidal,2023-01-23 10:28:01,2793296237
1617385994583416832,I rated Star Wars: Episode VIII - The Last Jedi (2017) 9/10 ,kristianmeller,2023-01-23 10:27:25,395680865
1617385882784337920,I rated Star Wars: Episode VII - The Force Awakens (2015) 9/10 ,kristianmeller,2023-01-23 10:26:58,395680865
1617385584938438658,I rated The Last of Us: Infected (S1.E2) 10/10,SlimOcelot,2023-01-23 10:25:47,2956022389
1617381680465182722,I rated Hacksaw Ridge (2016) 8/10,nrodrigueze,2023-01-23 10:10:16,65567927
1617380470634807297,I rated Perfect Bid: The Contestant Who Knew Too Much (2017) 6/10,jfheisel,2023-01-23 10:05:28,444621719
1617373671538163712,I rated Lawless (2012) 6/10,bmusharraff,2023-01-23 09:38:27,203452494
1617367490450841602,I rated The Last of Us: Infected (S1.E2) 10/10,cowpokk,2023-01-23 09:13:53,1371574497703301125
1617363090227470338,I rated The Menu (2022) 9/10,JJ_MovieReviews,2023-01-23 08:56:24,2259426482
1617362607102480390,I rated The Last of Us: Infected (S1.E2) 10/10,iMfhz,2023-01-23 08:54:29,1166428069982363649
1617355976587231232,I rated The Last of Us: Infected (S1.E2) 10/10,Nick___Collins,2023-01-23 08:28:08,131299671
1617355634990514176,I rated Interstellar (2014) 10/10,khsarie,2023-01-23 08:26:47,836185462951841792
1617355450067951617,I rated Revenge in the House of Usher (1983) 4/10,cinemacidal,2023-01-23 08:26:02,2793296237
1617348235273670656,I rated Blade Runner 2049 (2017) 10/10,hashimaljohry,2023-01-23 07:57:22,546637162
1617346912717344769,I rated Alkhallat+ (2022) 7/10,SirDon_,2023-01-23 07:52:07,1155190902257782784
1617345104712187904,I rated The Fabelmans (2022) 7/10,Patin3,2023-01-23 07:44:56,43162347
1617342152677199880,I rated Doctor Who: Rise of the Cybermen (S2.E5) 8/10,imdbmap,2023-01-23 07:33:12,3437023271
1617332628528545793,I rated Alhamour H.A (2023) 8/10,19Smq,2023-01-23 06:55:21,2351101930
1617330046481334273,I rated The Menu (2022) 8/10,itsmansy,2023-01-23 06:45:06,760573447
1617326872857034755,I rated Alkhallat+ (2022) 7/10,1Mvpi_,2023-01-23 06:32:29,1505627631286464513
1617326822429007874,I rated Alkhallat+ (2022) 7/10,iYi1l,2023-01-23 06:32:17,1361550400344780800
1617326069400363008,I rated To the Bone (2017) 8/10,bhck7,2023-01-23 06:29:18,1264352972
1617325981802369024,I rated Zimna wojna (2018) 5/10,bhck7,2023-01-23 06:28:57,1264352972
1617325835240833031,I rated Papillon (2017) 7/10,bhck7,2023-01-23 06:28:22,1264352972
1617325760867405827,I rated Bad Boys for Life (2020) 7/10,bhck7,2023-01-23 06:28:04,1264352972
1617325686645039104,I rated Independence Day: Resurgence (2016) 5/10,bhck7,2023-01-23 06:27:46,1264352972
1617325627220049921,I rated Independence Day (1996) 9/10,bhck7,2023-01-23 06:27:32,1264352972
1617325556160135170,I rated Jack Reacher: Never Go Back (2016) 6/10,bhck7,2023-01-23 06:27:15,1264352972
1617325446080696321,I rated Idiocracy (2006) 2/10,bhck7,2023-01-23 06:26:49,1264352972
1617325391063957504,I rated Sense and Sensibility (1995) 6/10,bhck7,2023-01-23 06:26:36,1264352972
1617325221966499843,I rated Good Boys (2019) 6/10,bhck7,2023-01-23 06:25:56,1264352972
1617323260433104900,I rated The Last of Us (2023– ) 10/10,1ih88,2023-01-23 06:18:08,873401907825573888
1617316426175418369,I rated The Good Nurse (2022) 8/10,MA7T44,2023-01-23 05:50:58,1388436617254379520
1617316260819214338,I rated The Menu (2022) 8/10,ErwinDeswijzen,2023-01-23 05:50:19,18738765
1617315140122165250,I rated The Last of Us: When You're Lost in the Darkness (S1.E1) 9/10,JC0912ci,2023-01-23 05:45:52,1437047952741175301
1617314460334522369,I rated Babylon (2022) 9/10,patrick2bateman,2023-01-23 05:43:10,248784182
